epoch_num,batch_num,avg_train_loss,train_acc,avg_val_loss,val_acc
1,10,14.307991099357604,0.15,12.288819763183593,0.1634
1,20,7.181154274940491,0.15625,5.479428240966797,0.117
1,30,4.78665144443512,0.125,3.5509879764556884,0.1762
1,40,3.6151476383209227,0.175,2.661746121406555,0.1932
1,50,2.3358814477920533,0.2625,1.8557704252243041,0.2494
1,60,1.8344624102115632,0.3,1.206779133796692,0.3176
1,70,1.060211730003357,0.36875,1.2176983404159545,0.2718
1,80,0.8735709756612777,0.35,0.7678050562858582,0.3994
1,90,0.9210248619318009,0.4125,0.6131224272251129,0.457
1,100,0.5321871891617775,0.53125,0.5196060114145279,0.5652
1,110,0.5255621492862701,0.525,0.6087682527065277,0.4546
1,120,0.571695339679718,0.5375,0.9270326342582703,0.339
1,130,0.5749637663364411,0.5375,0.7811019784927368,0.347
1,140,0.5144518405199051,0.56875,0.6534620198726654,0.3822
1,150,0.47306291460990907,0.56875,0.33405816066265104,0.6646
1,160,0.43589471876621244,0.625,0.316132701587677,0.6666
1,170,0.6172445587813854,0.55625,0.3625535771846771,0.5836
1,180,0.2888306349515915,0.675,0.3179784759044647,0.6216
1,190,0.33334521055221555,0.6,0.5532165177345276,0.4282
1,200,0.38485141694545744,0.5625,0.669174658203125,0.332
1,210,0.46585709154605864,0.6125,0.39201701970100405,0.538
1,220,0.35693475008010866,0.6375,0.36668075823783874,0.5696
1,230,0.34822790175676344,0.65625,0.23449726279973984,0.7602
1,240,0.177042842656374,0.80625,0.22710968911647797,0.748
1,250,0.24159408435225488,0.79375,0.23046751065254212,0.726
1,260,0.2795561894774437,0.725,0.28784520280361175,0.7378
1,270,0.27372040301561357,0.725,0.26207598974704743,0.757
1,280,0.30537208914756775,0.68125,0.24589556488990783,0.7012
1,290,0.2419344149529934,0.73125,0.29686834659576417,0.6318
1,300,0.3053022652864456,0.65,0.2858305709600449,0.6414
1,310,0.3387156069278717,0.6875,0.4992662474155426,0.4468
1,320,0.34945950508117674,0.6625,0.1942651420712471,0.7938
1,330,0.3061228334903717,0.7,0.18859907538890838,0.8008
1,340,0.15868525430560113,0.875,0.18699428845643998,0.8082
1,350,0.1708679497241974,0.84375,0.1888450979232788,0.807
1,360,0.19871435165405274,0.78125,0.17233625832796096,0.8142
1,370,0.2279122769832611,0.73125,0.16899043810367584,0.812
1,380,0.2434188261628151,0.74375,0.1791503220796585,0.7854
1,390,0.17331115752458573,0.75625,0.18208708822727204,0.7792
1,400,0.2136722281575203,0.7625,0.16932991129159927,0.8102
1,410,0.20339683592319488,0.76875,0.2026191523194313,0.7492
1,420,0.18541623130440713,0.81875,0.1572317375898361,0.826
1,430,0.16011105552315713,0.8125,0.14879908954501153,0.8458
1,440,0.1633366860449314,0.79375,0.14483759229183196,0.8482
1,450,0.1426829181611538,0.84375,0.1437642710149288,0.8546
1,460,0.22133822441101075,0.775,0.1770479649722576,0.8196
1,470,0.12172696851193905,0.85625,0.15871150723695754,0.8044
1,480,0.15454936698079108,0.825,0.15392144716382028,0.8396
1,490,0.17370779290795327,0.8125,0.127857728934288,0.867
1,500,0.16519056782126426,0.8125,0.1527332429766655,0.806
1,510,0.12143660597503185,0.86875,0.13228182661533355,0.8642
1,520,0.11437008902430534,0.85625,0.155062889200449,0.8422
1,530,0.15398588590323925,0.8625,0.12297782766819,0.8632
1,540,0.1804111398756504,0.81875,0.29203258938789367,0.6224
1,550,0.18134493455290795,0.775,0.12021611069440842,0.8702
1,560,0.12776801735162735,0.86875,0.12427035211920738,0.8522
1,570,0.1523414570838213,0.83125,0.14998607677221298,0.8452
1,580,0.1531030774116516,0.8,0.29665540466308593,0.6818
1,590,0.17682502828538418,0.80625,0.17042481991052627,0.7826
1,600,0.11394336596131324,0.8625,0.16259835388660432,0.8278
1,610,0.1412479966878891,0.80625,0.11248826230764389,0.8792
1,620,0.14937114864587783,0.81875,0.1700673014998436,0.785
1,630,0.13022962883114814,0.8875,0.14339509767889977,0.8484
1,640,0.19100196808576583,0.79375,0.15049223780632018,0.8106
1,650,0.11627596765756607,0.8625,0.11820420775413513,0.8762
1,660,0.12309284918010235,0.83125,0.15257614508271217,0.837
