epoch_num,batch_num,avg_train_loss,train_acc,avg_val_loss,val_acc
1,10,0.14599640816450118,0.08125,0.1443556236743927,0.0986
1,20,0.14430463314056396,0.06875,0.14424730901718139,0.099
1,30,0.1438905417919159,0.08125,0.14421890897750855,0.099
1,40,0.14393396079540252,0.1,0.14421071887016296,0.099
1,50,0.14340493381023406,0.125,0.1442109459400177,0.099
1,60,0.14362622052431107,0.1375,0.14420582604408264,0.099
1,70,0.14413212835788727,0.075,0.14419309639930725,0.099
1,80,0.1437235876917839,0.1,0.14415584468841552,0.0972
1,90,0.14400180727243422,0.10625,0.14408189148902892,0.0958
1,100,0.14399922639131546,0.0625,0.14387243118286133,0.0952
1,110,0.1427994191646576,0.08125,0.14292502055168152,0.1152
1,120,0.14282533377408982,0.13125,0.14246704082489015,0.1374
1,130,0.142449788749218,0.1375,0.14137791633605956,0.1366
1,140,0.14057663232088088,0.14375,0.14007434821128845,0.1532
1,150,0.1378941133618355,0.1875,0.14120453367233277,0.1366
1,160,0.13646633177995682,0.15,0.13758712465763093,0.1542
1,170,0.1326974332332611,0.26875,0.1389390554189682,0.1584
1,180,0.13564283400774002,0.175,0.1367721552848816,0.1638
1,190,0.13198261559009553,0.14375,0.1345575157403946,0.1722
1,200,0.13467774242162706,0.15,0.1336852579832077,0.1754
1,210,0.13503069430589676,0.14375,0.1327881657600403,0.1708
1,220,0.13447194546461105,0.15625,0.1337384309768677,0.1464
1,230,0.1290064848959446,0.1875,0.12436598403453827,0.2354
1,240,0.12539177089929582,0.23125,0.12025134384632111,0.2464
1,250,0.12174893170595169,0.25,0.12433848693370819,0.2106
1,260,0.11651281788945198,0.26875,0.11478813278675079,0.2774
1,270,0.10992973148822785,0.26875,0.11412164993286132,0.2514
1,280,0.11774173080921173,0.2125,0.10621450219154357,0.298
1,290,0.10566121712327003,0.3,0.10424606823921204,0.3034
1,300,0.10953241139650345,0.24375,0.10291319854259491,0.2936
1,310,0.09707275331020356,0.325,0.09704022905826569,0.3572
1,320,0.09527400135993958,0.38125,0.11198785681724549,0.2602
1,330,0.09659693390130997,0.35625,0.1009624599456787,0.3118
1,340,0.09202797263860703,0.3625,0.09320769114494323,0.3732
1,350,0.0923458106815815,0.375,0.09111389021873474,0.402
1,360,0.09346584081649781,0.39375,0.09238746024370194,0.3616
1,370,0.09625271335244179,0.28125,0.08688018971681595,0.4072
1,380,0.08751168698072434,0.36875,0.08381830976009369,0.438
1,390,0.084378582239151,0.45625,0.099953790807724,0.304
1,400,0.0895608976483345,0.3625,0.09357242991924286,0.3322
1,410,0.08384397923946381,0.4375,0.08939590151309967,0.3574
1,420,0.08135625347495079,0.4125,0.07676567689180375,0.4886
1,430,0.07182591930031776,0.5625,0.07505588738918305,0.4974
1,440,0.07579346522688865,0.475,0.08834576007127762,0.3494
1,450,0.09368503019213677,0.33125,0.07623249939680099,0.4328
1,460,0.07737306952476501,0.40625,0.08110419392585755,0.4474
1,470,0.07765903249382973,0.4875,0.07316437836885452,0.4878
1,480,0.07505553960800171,0.4875,0.07143759142160416,0.511
1,490,0.07044273689389229,0.46875,0.07029535510540008,0.5254
1,500,0.07252781763672829,0.475,0.08378901703357697,0.3582
1,510,0.06977228857576848,0.5125,0.06696983318328857,0.5384
1,520,0.06273629330098629,0.58125,0.0648344377398491,0.5724
1,530,0.06820719018578529,0.49375,0.06415682691335678,0.5738
1,540,0.06308041289448738,0.5875,0.06891799224615097,0.5024
1,550,0.06531571224331856,0.5625,0.06562941253185273,0.5356
1,560,0.07593059949576855,0.44375,0.07798988429307938,0.4498
1,570,0.0720123752951622,0.49375,0.06431618899106979,0.5284
1,580,0.06338639967143536,0.51875,0.06401322561502457,0.54
1,590,0.06885841675102711,0.4375,0.06630948346853256,0.5384
1,600,0.06419921554625034,0.525,0.06509804430007934,0.5554
1,610,0.06450717411935329,0.5625,0.06374586876630783,0.5846
1,620,0.06614237613976001,0.58125,0.06889947553873062,0.4902
1,630,0.06397823207080364,0.525,0.0669441371679306,0.5174
1,640,0.0634521011263132,0.525,0.07269342206716538,0.465
1,650,0.0577604990452528,0.58125,0.06654385479688645,0.5076
1,660,0.06841849535703659,0.49375,0.05976584392786026,0.586
1,670,0.06074249222874641,0.575,0.05620135703086853,0.6132
1,680,0.057903824001550676,0.6375,0.06384054548740387,0.544
1,690,0.05716366283595562,0.5625,0.05834022672176361,0.5846
1,700,0.05554998442530632,0.625,0.05724322143793106,0.5786
1,710,0.056238694489002226,0.58125,0.057034091877937315,0.6066
1,720,0.12371709160506725,0.44375,0.07421218819618225,0.4286
1,730,0.10899825990200043,0.325,0.07491666699647903,0.4292
1,740,0.07795176096260548,0.44375,0.0768425062417984,0.4574
1,750,0.07299585863947869,0.5,0.07486314700841903,0.4622
1,760,0.0665099412202835,0.5875,0.06806454201936722,0.5608
1,770,0.0630312491208315,0.6,0.0698706392288208,0.5044
1,780,0.06825085803866386,0.53125,0.06306500998735427,0.5938
1,790,0.06227458193898201,0.5625,0.06355828459262848,0.5746
1,800,0.06480951979756355,0.54375,0.0636108950972557,0.5536
1,810,0.06321594566106796,0.525,0.058265056157112124,0.6404
1,820,0.05729749612510204,0.60625,0.056820416688919066,0.6288
1,830,0.05346571430563927,0.60625,0.058732404053211215,0.6076
1,840,0.05410491898655891,0.6,0.061292265808582304,0.5738
1,850,0.055819707736372945,0.58125,0.05369761915206909,0.641
1,860,0.06029671058058739,0.56875,0.05572952511906624,0.5994
1,870,0.052951233461499214,0.60625,0.05690315757393837,0.5916
1,880,0.05209922939538956,0.65625,0.0508197224855423,0.6718
1,890,0.0520951833575964,0.6375,0.05174593590497971,0.6482
1,900,0.05475530363619328,0.61875,0.05282238723635674,0.655
1,910,0.04452180601656437,0.68125,0.051413260066509245,0.6348
1,920,0.046816444396972655,0.71875,0.053538301169872286,0.6418
1,930,0.06153589077293873,0.55625,0.05061659014225006,0.6588
1,940,0.05462158881127834,0.575,0.05793109307289124,0.6014
1,950,0.05365966781973839,0.58125,0.04969850460886955,0.6646
1,960,0.05234919972717762,0.625,0.05249727101922035,0.6606
1,970,0.053223509714007376,0.63125,0.04780875532627106,0.6794
1,980,0.05254064463078976,0.59375,0.049709156090021134,0.647
1,990,0.047765304893255235,0.675,0.04609255574941635,0.6962
1,1000,0.049150945618748665,0.63125,0.04596796228885651,0.685
1,1010,0.054568062722682956,0.5875,0.08466507508754731,0.3686
1,1020,0.04958788231015206,0.58125,0.04673482545614242,0.6996
1,1030,0.044810276478528976,0.725,0.052723468840122224,0.6224
1,1040,0.0472731914371252,0.7125,0.045773193949460986,0.694
1,1050,0.047362997010350225,0.64375,0.0491894283413887,0.6858
1,1060,0.054639500379562375,0.625,0.05743244680762291,0.6018
1,1070,0.04986578114330768,0.6375,0.05426550558805466,0.6022
1,1080,0.05136232040822506,0.675,0.04683222661614418,0.6708
1,1090,0.0512810580432415,0.7,0.058687377673387525,0.5698
1,1100,0.05184598937630654,0.61875,0.04655314435362816,0.6856
1,1110,0.043631380796432494,0.69375,0.04898852970600128,0.6816
1,1120,0.04522238448262215,0.68125,0.04453639143109322,0.6972
1,1130,0.04368132799863815,0.7125,0.04880079737901687,0.6374
1,1140,0.0452010165899992,0.675,0.05456887125968933,0.6218
1,1150,0.05030746981501579,0.61875,0.04199923629164696,0.7296
1,1160,0.0537167489528656,0.6,0.04706487562060356,0.6556
1,1170,0.05455918945372105,0.65625,0.04810895041823387,0.6556
1,1180,0.040181714296340945,0.71875,0.04555730338096619,0.6902
1,1190,0.06406777314841747,0.575,0.04977777228951454,0.6488
1,1200,0.05343005321919918,0.63125,0.05383994107842446,0.6364
1,1210,0.051322032883763316,0.64375,0.05857912968397141,0.551
1,1220,0.048225796222686766,0.63125,0.04747184983491898,0.6872
1,1230,0.05206470414996147,0.61875,0.04233846850395202,0.7288
1,1240,0.04598801657557487,0.7,0.062174059867858886,0.5662
1,1250,0.04735976867377758,0.64375,0.08013891930580139,0.424
1,1260,0.059085391089320184,0.625,0.050066023802757265,0.6226
1,1270,0.058149099349975586,0.575,0.04282678262591362,0.7204
1,1280,0.04162517786026001,0.73125,0.04436271777153015,0.7026
1,1290,0.043704758211970327,0.69375,0.0432487587749958,0.725
1,1300,0.04878932647407055,0.6875,0.05208079373240471,0.6104
1,1310,0.048226498067379,0.61875,0.05549573866724968,0.584
1,1320,0.043059049919247624,0.71875,0.04257986030578613,0.6992
1,1330,0.041857640631496905,0.70625,0.041384612154960636,0.7286
1,1340,0.04500739965587854,0.7,0.04130883520245552,0.716
1,1350,0.04287697784602642,0.74375,0.04092703015804291,0.739
1,1360,0.041398368589580056,0.725,0.05785627574324608,0.5648
1,1370,0.05389578323811293,0.5875,0.06694915990829468,0.5152
1,1380,0.05552367344498634,0.58125,0.045060704630613325,0.6862
1,1390,0.04877975601702929,0.65,0.04328407568335533,0.6826
1,1400,0.04321570172905922,0.71875,0.05083157767653465,0.63
1,1410,0.054051440209150314,0.6125,0.043868917697668076,0.6876
1,1420,0.04128094874322415,0.70625,0.04338896350264549,0.6912
1,1430,0.03439171742647886,0.76875,0.04292434338927269,0.6886
1,1440,0.03875966779887676,0.73125,0.03841971560716629,0.7506
1,1450,0.04498325046151876,0.69375,0.06537552493810654,0.5322
1,1460,0.041689907759428026,0.7125,0.03972026680707932,0.7292
1,1470,0.044507372006773946,0.6875,0.040913431131839754,0.7156
1,1480,0.044847646728158,0.675,0.04249926228523254,0.6874
1,1490,0.040445958450436595,0.725,0.04056657215952873,0.742
1,1500,0.039376473426818846,0.73125,0.040757065743207935,0.7092
1,1510,0.04048610534518957,0.71875,0.03735214124917984,0.7494
1,1520,0.04283750858157873,0.675,0.048474487638473514,0.6526
1,1530,0.04270831793546677,0.75625,0.0360964668571949,0.764
1,1540,0.041655868478119376,0.71875,0.03857034528851509,0.734
1,1550,0.04296120665967464,0.66875,0.03828279106020927,0.7298
1,1560,0.03386931605637074,0.7375,0.04571637081503868,0.659
1,1570,0.03767877481877804,0.75,0.04741748054027557,0.6812
1,1580,0.059734446182847026,0.59375,0.05018427754044533,0.6134
1,1590,0.0631125520914793,0.51875,0.06734395728111267,0.5028
1,1600,0.04953436870127916,0.64375,0.046972727459669114,0.6452
1,1610,0.037280801124870776,0.75,0.039563672029972075,0.7368
1,1620,0.039160365238785744,0.73125,0.03682147855162621,0.774
1,1630,0.04559818804264069,0.65625,0.03815499480366707,0.7598
1,1640,0.0423432357609272,0.71875,0.03577133202552795,0.7736
1,1650,0.04436122998595238,0.6875,0.04347223761677742,0.683
1,1660,0.04548025242984295,0.65,0.04728700862526894,0.6548
1,1670,0.04355077892541885,0.7375,0.043689147180318834,0.6786
1,1680,0.03938314076513052,0.7125,0.034627530759572984,0.7788
1,1690,0.03829605299979448,0.71875,0.03444314093589783,0.7954
1,1700,0.03777973279356957,0.75,0.03367594759464264,0.7972
1,1710,0.03409025203436613,0.7625,0.04054274587035179,0.732
1,1720,0.02942144889384508,0.83125,0.04424560488462448,0.662
1,1730,0.03710376936942339,0.75,0.040628767406940464,0.7246
1,1740,0.037946039065718654,0.75625,0.039496286296844485,0.737
1,1750,0.037873857840895656,0.7625,0.046118776446580884,0.6406
1,1760,0.0465300414711237,0.69375,0.0331941687643528,0.8088
1,1770,0.038468621857464316,0.75,0.03396293348371983,0.7826
1,1780,0.04068219382315874,0.73125,0.0400420535326004,0.7144
1,1790,0.03605830017477274,0.75,0.03553144171833992,0.7704
1,1800,0.03980352636426687,0.7125,0.033480721443891526,0.7876
1,1810,0.0330573694780469,0.8,0.03240673970878124,0.7938
1,1820,0.03549422062933445,0.73125,0.03608096286952495,0.7276
1,1830,0.03458244428038597,0.76875,0.03088955687582493,0.8106
1,1840,0.02807141188532114,0.83125,0.046058210897445676,0.6354
1,1850,0.03793954327702522,0.70625,0.03185962751805782,0.813
1,1860,0.029034937359392644,0.8375,0.03666520406901837,0.7298
1,1870,0.045495893061161044,0.7125,0.07248815711140633,0.5092
1,1880,0.04772452786564827,0.68125,0.0467190027654171,0.644
1,1890,0.043083016946911815,0.69375,0.03161353333592415,0.7946
1,1900,0.042128370329737666,0.71875,0.04170844919681549,0.696
1,1910,0.03639517780393362,0.75,0.0360198623329401,0.7554
1,1920,0.0365614078938961,0.75625,0.03266617646515369,0.7854
1,1930,0.04327316340059042,0.7,0.032809460175037386,0.7872
1,1940,0.046705849654972556,0.68125,0.03556670106649399,0.7494
1,1950,0.032277101278305055,0.7625,0.03803490653038025,0.7308
1,1960,0.0295699592679739,0.83125,0.03219712448120117,0.7878
1,1970,0.03051823079586029,0.76875,0.02942096992135048,0.827
1,1980,0.030048911832273005,0.8125,0.028077845153212547,0.836
