epoch_num,batch_num,avg_train_loss,train_acc,avg_val_loss,val_acc
1,10,0.1454952046275139,0.0875,0.1447441331386566,0.1102
1,20,0.1442180335521698,0.125,0.14411324620246888,0.1102
1,30,0.14414325207471848,0.1,0.14422510471343994,0.0938
1,40,0.14377518594264985,0.11875,0.14417909851074218,0.102
1,50,0.14407807886600493,0.09375,0.14419040689468385,0.102
1,60,0.14362792074680328,0.10625,0.1441950267791748,0.102
1,70,0.1441841319203377,0.06875,0.14419813041687013,0.102
1,80,0.14390378147363664,0.10625,0.1441920032978058,0.102
1,90,0.14400794208049775,0.10625,0.14418250389099121,0.102
1,100,0.14360627830028533,0.11875,0.14418389654159547,0.102
1,110,0.14391868263483049,0.0875,0.1442731662273407,0.0938
1,120,0.1441119506955147,0.1,0.14423494720458985,0.0938
1,130,0.14400774538516997,0.0875,0.14416311106681823,0.1236
1,140,0.1441703900694847,0.06875,0.14422115182876588,0.0938
1,150,0.14457964152097702,0.11875,0.14384246006011964,0.129
1,160,0.14367486089468,0.15625,0.14442598328590392,0.1102
1,170,0.1445384368300438,0.075,0.14413920822143556,0.0868
1,180,0.1432795837521553,0.15625,0.14415038380622863,0.102
1,190,0.14404633790254592,0.06875,0.1436676550388336,0.1478
1,200,0.14353445768356324,0.1125,0.1423696391582489,0.1304
1,210,0.14178790301084518,0.10625,0.14002980751991273,0.1982
1,220,0.13743764907121658,0.2,0.13794974074363708,0.1992
1,230,0.13593755066394805,0.21875,0.13290830128192901,0.2172
1,240,0.12624563351273538,0.25625,0.12735350387096406,0.2402
1,250,0.12404674813151359,0.2125,0.1209143443107605,0.2558
1,260,0.12753592804074287,0.1625,0.1360464221715927,0.1742
1,270,0.11866065785288811,0.23125,0.12126246886253357,0.234
1,280,0.11540388986468315,0.25,0.1107417963027954,0.2874
1,290,0.11120868846774101,0.25,0.11682437686920166,0.2348
1,300,0.12049949243664741,0.21875,0.10488705239295959,0.3226
1,310,0.10537326335906982,0.26875,0.10434207351207733,0.2918
1,320,0.10843511000275612,0.2375,0.09967041101455688,0.3272
1,330,0.10216229632496834,0.33125,0.09537884845733642,0.3564
1,340,0.10374982431530952,0.2875,0.09938302581310272,0.3324
1,350,0.10276636630296707,0.3375,0.09382254195213317,0.3798
1,360,0.09638512283563613,0.31875,0.09054934985637665,0.386
1,370,0.09281858205795288,0.36875,0.09282802692651748,0.359
1,380,0.09588229581713677,0.35,0.09410947859287262,0.363
1,390,0.09272080659866333,0.39375,0.09172526532411575,0.351
1,400,0.09462035149335861,0.3,0.08772730838060379,0.4074
1,410,0.08566617891192436,0.39375,0.09186577051877975,0.3652
1,420,0.08511688932776451,0.38125,0.09044585242271423,0.3712
1,430,0.08334180489182472,0.38125,0.08294583865404129,0.4464
1,440,0.08191044703125953,0.44375,0.07966155389547348,0.4242
1,450,0.07718428522348404,0.43125,0.07968576130867004,0.4446
1,460,0.08689811304211617,0.4375,0.08376071811914444,0.3984
1,470,0.0820686712861061,0.375,0.07686010872125626,0.4672
1,480,0.07398253157734871,0.49375,0.08031894246339798,0.4128
1,490,0.078312948346138,0.48125,0.07664316582679749,0.4506
1,500,0.08694367483258247,0.35625,0.07964349431991577,0.42
1,510,0.08631279990077019,0.375,0.07470733391046525,0.4918
1,520,0.07935702428221703,0.475,0.07862198470830917,0.4454
1,530,0.07432539761066437,0.5,0.0739100287437439,0.4758
1,540,0.07681095972657204,0.475,0.07201828268766403,0.4872
1,550,0.06784538701176643,0.60625,0.06999037733078003,0.514
1,560,0.07248804457485676,0.44375,0.07308020985126495,0.4846
1,570,0.07323179319500923,0.45,0.06912322694063186,0.5182
1,580,0.0711538951843977,0.55,0.0710033373951912,0.5036
1,590,0.0713947843760252,0.5125,0.0694408091545105,0.5066
1,600,0.06603065468370914,0.53125,0.06956957575082778,0.507
1,610,0.06917121261358261,0.525,0.06587395995855332,0.5242
1,620,0.06815175078809262,0.525,0.0707812875509262,0.463
1,630,0.06816051229834556,0.55625,0.06685925804376602,0.5222
1,640,0.06517355591058731,0.51875,0.06517473013401032,0.5374
1,650,0.07265126630663872,0.4875,0.06727944729328156,0.5152
1,660,0.06341239213943481,0.54375,0.06841690403223037,0.5162
1,670,0.0685379683971405,0.5625,0.07056235935688018,0.5046
1,680,0.06978231891989709,0.5,0.06226155830621719,0.5372
1,690,0.06162598207592964,0.55625,0.06110204037427902,0.5774
1,700,0.0594695083796978,0.58125,0.060249324691295625,0.5588
1,710,0.062160810083150865,0.5625,0.06053434327840805,0.5758
1,720,0.05804533436894417,0.61875,0.061636809086799624,0.5656
1,730,0.06189243122935295,0.525,0.0737132974743843,0.449
1,740,0.07600018084049225,0.43125,0.06497714829444885,0.5298
1,750,0.06428583897650242,0.5375,0.06408302837610244,0.525
1,760,0.060587525740265845,0.54375,0.062457858729362485,0.5482
1,770,0.06262866184115409,0.53125,0.06720540984869003,0.51
1,780,0.0612446378916502,0.5375,0.058619496285915375,0.5736
1,790,0.06577381119132042,0.55,0.0767285026192665,0.4102
1,800,0.0676691759377718,0.525,0.06393265578746796,0.5406
1,810,0.07019568979740143,0.5125,0.06538666725158691,0.5176
1,820,0.06215575896203518,0.5375,0.06012773115634918,0.5718
1,830,0.05530647560954094,0.65,0.05835630196332932,0.5878
1,840,0.055750591307878496,0.625,0.06055945504903793,0.586
1,850,0.05328108184039593,0.65625,0.05571158002614975,0.6076
1,860,0.04790981188416481,0.66875,0.05546273475885391,0.593
1,870,0.05887947604060173,0.575,0.05828148166537285,0.591
1,880,0.062141188979148866,0.5375,0.05773463345170021,0.5754
1,890,0.06415835544466972,0.5375,0.05575953006744385,0.5866
1,900,0.05598098300397396,0.61875,0.06036327111721039,0.5474
1,910,0.05810225233435631,0.59375,0.055184036886692045,0.6002
1,920,0.058362226188182834,0.54375,0.060002460116147995,0.568
1,930,0.06655809544026851,0.51875,0.08254274690151214,0.415
1,940,0.0691762886941433,0.4875,0.06867073247432709,0.476
1,950,0.061877097189426425,0.53125,0.053346020364761354,0.6308
1,960,0.06107575222849846,0.58125,0.05456006608009338,0.6172
1,970,0.04956634305417538,0.69375,0.05412529673576355,0.6148
1,980,0.059647150337696075,0.6,0.05432953463792801,0.6148
1,990,0.059705138206481934,0.55625,0.05609233953952789,0.5978
1,1000,0.05728231891989708,0.64375,0.05243800301551819,0.6398
1,1010,0.05423706471920013,0.59375,0.06359854594469071,0.5214
1,1020,0.05483770295977593,0.65625,0.05128805283308029,0.6342
1,1030,0.051286221295595166,0.64375,0.05187941883206367,0.6256
1,1040,0.052751608192920685,0.63125,0.05550787637233734,0.597
1,1050,0.05399594083428383,0.5875,0.04962701128125191,0.6538
1,1060,0.055616573244333264,0.625,0.06048490452766418,0.5492
1,1070,0.04936909042298794,0.65,0.05511361097693443,0.5994
1,1080,0.05285545811057091,0.5875,0.04824999593496323,0.6616
1,1090,0.05200671330094338,0.6125,0.04814238392114639,0.6442
1,1100,0.05201475955545902,0.6375,0.05522469760179519,0.6154
1,1110,0.0577538575977087,0.55625,0.06723096070289612,0.481
1,1120,0.06063587293028831,0.5375,0.047652150189876556,0.6564
1,1130,0.05823412910103798,0.55,0.06474520176053047,0.527
1,1140,0.05643475279211998,0.56875,0.05627595804333687,0.602
1,1150,0.0514019500464201,0.6625,0.049719881284236905,0.6476
1,1160,0.05059368200600147,0.65625,0.04851461129784584,0.6448
1,1170,0.05459419675171375,0.59375,0.04999466359019279,0.6686
1,1180,0.04946136884391308,0.68125,0.048382950431108476,0.6628
1,1190,0.04846976064145565,0.64375,0.04553390004634857,0.6918
1,1200,0.04736983850598335,0.69375,0.046976207077503204,0.6586
1,1210,0.04981779046356678,0.59375,0.04493283172249794,0.6812
1,1220,0.0405146449804306,0.69375,0.04847687605023384,0.6476
1,1230,0.05057028867304325,0.6125,0.04557664387226105,0.6742
1,1240,0.06158162578940392,0.51875,0.06058168157339096,0.5546
1,1250,0.06611860767006875,0.50625,0.04819885630011558,0.654
1,1260,0.05345850475132465,0.61875,0.055420014238357546,0.5852
1,1270,0.054327801987528804,0.575,0.045191457921266553,0.6918
1,1280,0.04404599815607071,0.7,0.0469513402223587,0.6646
1,1290,0.04499046541750431,0.69375,0.043086745250225066,0.7194
1,1300,0.04873334988951683,0.63125,0.04683848038315773,0.6766
1,1310,0.04594679139554501,0.75,0.045126489502191544,0.6708
1,1320,0.040708397142589094,0.7375,0.045157350087165836,0.6862
1,1330,0.045703261345624926,0.7,0.05823419679999352,0.5558
1,1340,0.05065506100654602,0.64375,0.045836378276348115,0.6518
1,1350,0.04522660784423351,0.6875,0.043169782304763794,0.7032
1,1360,0.047607695870101455,0.64375,0.040668090224266054,0.7304
1,1370,0.043155954033136365,0.6875,0.04265282359719277,0.7162
1,1380,0.03962825033813715,0.73125,0.042247024989128114,0.6934
1,1390,0.04519469980150461,0.69375,0.04112667601704598,0.7036
1,1400,0.04364664182066917,0.69375,0.045030155700445176,0.6812
1,1410,0.046857869066298005,0.60625,0.04322805264890194,0.676
1,1420,0.041615281254053116,0.6875,0.0425015219271183,0.7132
1,1430,0.04408200494945049,0.73125,0.04129923437833786,0.7102
1,1440,0.042136818170547485,0.69375,0.04375130020976067,0.6684
1,1450,0.041349783353507516,0.7,0.039520756661891934,0.7296
1,1460,0.04526559077203274,0.65,0.03868795038461685,0.7268
1,1470,0.037086681462824345,0.76875,0.038531215113401414,0.7316
1,1480,0.03966515604406595,0.71875,0.03945277170836926,0.7166
1,1490,0.040943552553653714,0.7125,0.040267068842053416,0.701
1,1500,0.040025674551725385,0.71875,0.03768087018728256,0.7392
1,1510,0.037846529856324196,0.7,0.04138027091026306,0.7078
1,1520,0.04457731582224369,0.7,0.03862328991889954,0.7194
1,1530,0.04569648429751396,0.68125,0.044045522195100786,0.6884
1,1540,0.0546804903075099,0.6,0.04394070087075234,0.7004
1,1550,0.05708006694912911,0.6125,0.03996857330203056,0.7184
1,1560,0.04926231391727924,0.68125,0.05728398426771164,0.5456
1,1570,0.04723713733255863,0.6375,0.04071930302381516,0.7072
1,1580,0.04072506800293922,0.7125,0.03977842009067535,0.7218
1,1590,0.04173007905483246,0.7125,0.04196680526137352,0.6958
1,1600,0.040784282796084884,0.7375,0.039992867267131804,0.7278
1,1610,0.04183358922600746,0.6875,0.03769546589255333,0.7576
1,1620,0.03611267749220133,0.7875,0.03856002638339996,0.7442
1,1630,0.036792530119419097,0.75625,0.03829144622683525,0.7186
1,1640,0.03443507552146911,0.8125,0.044373998689651487,0.6496
1,1650,0.043054341711103915,0.69375,0.0402078955411911,0.7242
1,1660,0.04227009583264589,0.66875,0.04168467353582382,0.727
1,1670,0.046993888542056085,0.6125,0.03906574665904045,0.71
1,1680,0.04146600067615509,0.7,0.038440591841936114,0.7158
1,1690,0.04128735810518265,0.7125,0.036989383769035336,0.7378
1,1700,0.03948118463158608,0.75,0.03539047984480858,0.7692
1,1710,0.036703938618302345,0.7625,0.034901250576972964,0.7648
1,1720,0.03312864154577255,0.8,0.03908477122187615,0.7356
1,1730,0.03594475630670786,0.79375,0.03957193357348442,0.733
1,1740,0.03589213490486145,0.78125,0.05109980635643006,0.6256
1,1750,0.04407028444111347,0.68125,0.03277086692154407,0.7894
1,1760,0.038829383254051206,0.725,0.03717782775163651,0.7452
1,1770,0.03626148086041212,0.7375,0.041798207074403765,0.7058
1,1780,0.04580108858644962,0.6625,0.04132783457934856,0.7196
1,1790,0.03337090946733952,0.79375,0.0378798609316349,0.7192
1,1800,0.03809157963842154,0.7375,0.03396303409934044,0.7706
1,1810,0.04016028717160225,0.7125,0.03754129667878151,0.73
1,1820,0.03335301224142313,0.775,0.032320270305871965,0.7934
1,1830,0.03504586834460497,0.75,0.03960901598334313,0.7042
1,1840,0.0420778451487422,0.69375,0.032389504611492155,0.8064
1,1850,0.03347250483930111,0.7625,0.034792119398713114,0.7648
1,1860,0.03538913261145353,0.76875,0.03641113879680634,0.7536
1,1870,0.043306196480989455,0.70625,0.050976382279396056,0.6418
1,1880,0.04956430550664663,0.625,0.03951734818220139,0.7038
1,1890,0.03674937169998884,0.75625,0.03422588790953159,0.7738
1,1900,0.03774996697902679,0.75625,0.035572225332260135,0.759
1,1910,0.03803053721785545,0.775,0.038230820643901826,0.712
1,1920,0.03988791070878506,0.75625,0.037321341878175734,0.7378
1,1930,0.040534673072397706,0.70625,0.03607205546498299,0.774
1,1940,0.0366909010335803,0.76875,0.03330299034118652,0.7736
